uid,user,url,starts,active_seconds,domain,category,ends,gap_seconds
12382,354471f893df6b8e,1e9eecc0c5f758aa,2013-05-28 19:39:51,298,d90e69994602d55b,2dda54d9825f7a28,2013-05-28 19:44:49,0
17190,354471f893df6b8e,504e6d3f022e7593,2013-05-29 01:14:35,8,504e6d3f022e7593,234f5b297d040799,2013-05-29 01:14:43,19786
17192,354471f893df6b8e,029384093692d924,2013-05-29 01:14:43,32,504e6d3f022e7593,234f5b297d040799,2013-05-29 01:15:15,0
17191,354471f893df6b8e,ee16b03ae9969b55,2013-05-29 01:15:15,2,504e6d3f022e7593,234f5b297d040799,2013-05-29 01:15:17,0
2962,354471f893df6b8e,8f155e77c8af923f,2013-05-29 01:15:17,14,8f155e77c8af923f,05175ca42d439154,2013-05-29 01:15:31,0
4215,354471f893df6b8e,975af2aeb582ca21,2013-05-29 01:15:31,24,975af2aeb582ca21,05175ca42d439154,2013-05-29 01:15:55,0
4217,354471f893df6b8e,cc664b590a9cbab6,2013-05-29 01:15:55,25,975af2aeb582ca21,05175ca42d439154,2013-05-29 01:16:20,0
4213,354471f893df6b8e,cc664b590a9cbab6,2013-05-29 01:16:20,11,975af2aeb582ca21,05175ca42d439154,2013-05-29 01:16:31,0
4214,354471f893df6b8e,6e9121acb9010df8,2013-05-29 01:16:31,26,975af2aeb582ca21,05175ca42d439154,2013-05-29 01:16:57,0
4591,354471f893df6b8e,2b8bf793b8c4e757,2013-05-29 01:17:01,112,3837f5e3ea677a7d,539ab0ba840e7c3c,2013-05-29 01:18:53,4
4216,354471f893df6b8e,6e9121acb9010df8,2013-05-29 01:18:53,4,975af2aeb582ca21,05175ca42d439154,2013-05-29 01:18:57,0
4595,354471f893df6b8e,23f7b41957df3518,2013-05-29 01:19:01,737,3837f5e3ea677a7d,539ab0ba840e7c3c,2013-05-29 01:31:18,4
4594,354471f893df6b8e,23f7b41957df3518,2013-05-29 01:31:20,99,3837f5e3ea677a7d,539ab0ba840e7c3c,2013-05-29 01:32:59,2
4597,354471f893df6b8e,23f7b41957df3518,2013-05-29 01:33:22,179,3837f5e3ea677a7d,539ab0ba840e7c3c,2013-05-29 01:36:21,23
4596,354471f893df6b8e,23f7b41957df3518,2013-05-29 01:36:21,92,3837f5e3ea677a7d,539ab0ba840e7c3c,2013-05-29 01:37:53,0
4592,354471f893df6b8e,23f7b41957df3518,2013-05-29 01:41:36,259,3837f5e3ea677a7d,539ab0ba840e7c3c,2013-05-29 01:45:55,223
4587,354471f893df6b8e,23f7b41957df3518,2013-05-29 01:47:37,306,3837f5e3ea677a7d,539ab0ba840e7c3c,2013-05-29 01:52:43,102
4588,354471f893df6b8e,23f7b41957df3518,2013-05-29 01:54:35,106,3837f5e3ea677a7d,539ab0ba840e7c3c,2013-05-29 01:56:21,112
4585,354471f893df6b8e,23f7b41957df3518,2013-05-29 01:56:21,76,3837f5e3ea677a7d,539ab0ba840e7c3c,2013-05-29 01:57:37,0
4586,354471f893df6b8e,23f7b41957df3518,2013-05-29 02:04:31,182,3837f5e3ea677a7d,539ab0ba840e7c3c,2013-05-29 02:07:33,414
4593,354471f893df6b8e,23f7b41957df3518,2013-05-29 02:07:35,400,3837f5e3ea677a7d,539ab0ba840e7c3c,2013-05-29 02:14:15,2
4590,354471f893df6b8e,23f7b41957df3518,2013-05-29 02:16:43,592,3837f5e3ea677a7d,539ab0ba840e7c3c,2013-05-29 02:26:35,148
4589,354471f893df6b8e,23f7b41957df3518,2013-05-29 02:27:03,194,3837f5e3ea677a7d,539ab0ba840e7c3c,2013-05-29 02:30:17,28
4584,354471f893df6b8e,23f7b41957df3518,2013-05-29 02:31:33,584,3837f5e3ea677a7d,539ab0ba840e7c3c,2013-05-29 02:41:17,76
2964,354471f893df6b8e,8f155e77c8af923f,2013-05-29 12:26:34,10,8f155e77c8af923f,05175ca42d439154,2013-05-29 12:26:44,35117
2965,354471f893df6b8e,8f155e77c8af923f,2013-05-29 12:46:58,4,8f155e77c8af923f,05175ca42d439154,2013-05-29 12:47:02,1214
2963,354471f893df6b8e,8f155e77c8af923f,2013-05-29 13:12:04,226,8f155e77c8af923f,05175ca42d439154,2013-05-29 13:15:50,1502
2966,354471f893df6b8e,8f155e77c8af923f,2013-05-29 13:17:56,8,8f155e77c8af923f,05175ca42d439154,2013-05-29 13:18:04,126
3670,354471f893df6b8e,6e197848296b2f4d,2013-05-29 13:18:04,10,6e197848296b2f4d,05175ca42d439154,2013-05-29 13:18:14,0
3796,354471f893df6b8e,80b4b598bb0c35b0,2013-05-29 13:18:16,14,1ab5b1a785b0f697,05175ca42d439154,2013-05-29 13:18:30,2
3795,354471f893df6b8e,6e4008d92ae35787,2013-05-29 13:18:30,10,1ab5b1a785b0f697,05175ca42d439154,2013-05-29 13:18:40,0
3792,354471f893df6b8e,448babee0b71c443,2013-05-29 13:18:40,19,1ab5b1a785b0f697,05175ca42d439154,2013-05-29 13:18:59,0
3794,354471f893df6b8e,448babee0b71c443,2013-05-29 13:19:02,1,1ab5b1a785b0f697,05175ca42d439154,2013-05-29 13:19:03,3
3793,354471f893df6b8e,448babee0b71c443,2013-05-29 13:19:06,137,1ab5b1a785b0f697,05175ca42d439154,2013-05-29 13:21:23,3
3671,354471f893df6b8e,6e197848296b2f4d,2013-05-29 21:19:57,20,6e197848296b2f4d,05175ca42d439154,2013-05-29 21:20:17,28714
17194,354471f893df6b8e,e06b55e693e44ebb,2013-05-29 21:20:17,7,b31e73d2eb124222,bb366a0ceca4c003,2013-05-29 21:20:24,0
17193,354471f893df6b8e,e06b55e693e44ebb,2013-05-29 21:20:24,29,b31e73d2eb124222,bb366a0ceca4c003,2013-05-29 21:20:53,0
3672,354471f893df6b8e,6e197848296b2f4d,2013-05-29 21:20:53,12,6e197848296b2f4d,05175ca42d439154,2013-05-29 21:21:05,0
3805,354471f893df6b8e,4a7c026a02ca67fb,2013-05-29 21:21:05,14,1ab5b1a785b0f697,05175ca42d439154,2013-05-29 21:21:19,0
3810,354471f893df6b8e,ab05cf224190d3a3,2013-05-29 21:21:19,12,1ab5b1a785b0f697,05175ca42d439154,2013-05-29 21:21:31,0
3814,354471f893df6b8e,448babee0b71c443,2013-05-29 21:21:31,124,1ab5b1a785b0f697,05175ca42d439154,2013-05-29 21:23:35,0
3802,354471f893df6b8e,25a91aede8cb217e,2013-05-29 21:23:35,2,1ab5b1a785b0f697,05175ca42d439154,2013-05-29 21:23:37,0
3813,354471f893df6b8e,0d957390cc52642c,2013-05-29 21:23:37,6,1ab5b1a785b0f697,05175ca42d439154,2013-05-29 21:23:43,0
3797,354471f893df6b8e,791bb867bf178984,2013-05-29 21:23:43,8,1ab5b1a785b0f697,05175ca42d439154,2013-05-29 21:23:51,0
3811,354471f893df6b8e,448babee0b71c443,2013-05-29 21:23:51,237,1ab5b1a785b0f697,05175ca42d439154,2013-05-29 21:27:48,0
3801,354471f893df6b8e,448babee0b71c443,2013-05-29 21:30:26,5,1ab5b1a785b0f697,05175ca42d439154,2013-05-29 21:30:31,158
17214,354471f893df6b8e,066ed175ab8499e7,2013-05-29 21:30:31,4,20d127ab04f515bf,26df87f09104ab84,2013-05-29 21:30:35,0
17199,354471f893df6b8e,24462ddba322be6d,2013-05-29 21:30:35,6,20d127ab04f515bf,26df87f09104ab84,2013-05-29 21:30:41,0
17234,354471f893df6b8e,09b19c04d0bd0a88,2013-05-29 21:30:41,4,180b5e4c62a98ec6,2032b74fbe47eacc,2013-05-29 21:30:45,0
17225,354471f893df6b8e,24462ddba322be6d,2013-05-29 21:30:45,32,20d127ab04f515bf,26df87f09104ab84,2013-05-29 21:31:17,0
17201,354471f893df6b8e,6daff6cb6b239419,2013-05-29 21:31:17,14,20d127ab04f515bf,26df87f09104ab84,2013-05-29 21:31:31,0
17202,354471f893df6b8e,24462ddba322be6d,2013-05-29 21:31:31,10,20d127ab04f515bf,26df87f09104ab84,2013-05-29 21:31:41,0
17220,354471f893df6b8e,3d55e176689f8064,2013-05-29 21:31:41,44,20d127ab04f515bf,26df87f09104ab84,2013-05-29 21:32:25,0
17223,354471f893df6b8e,24462ddba322be6d,2013-05-29 21:32:25,14,20d127ab04f515bf,26df87f09104ab84,2013-05-29 21:32:39,0
17196,354471f893df6b8e,b02d8cfe2b426172,2013-05-29 21:32:39,26,20d127ab04f515bf,26df87f09104ab84,2013-05-29 21:33:05,0
17226,354471f893df6b8e,24462ddba322be6d,2013-05-29 21:33:05,22,20d127ab04f515bf,26df87f09104ab84,2013-05-29 21:33:27,0
17212,354471f893df6b8e,41b61cea87dc6acf,2013-05-29 21:33:27,34,20d127ab04f515bf,26df87f09104ab84,2013-05-29 21:34:01,0
17197,354471f893df6b8e,900f9e2f50bbd6ce,2013-05-29 21:34:01,12,20d127ab04f515bf,26df87f09104ab84,2013-05-29 21:34:13,0
17227,354471f893df6b8e,dfb9317fd42f9b2b,2013-05-29 21:34:13,38,20d127ab04f515bf,26df87f09104ab84,2013-05-29 21:34:51,0
17210,354471f893df6b8e,57eb68cb4f2518b4,2013-05-29 21:34:51,38,20d127ab04f515bf,26df87f09104ab84,2013-05-29 21:35:29,0
17209,354471f893df6b8e,9ad43d678a869406,2013-05-29 21:35:29,32,20d127ab04f515bf,26df87f09104ab84,2013-05-29 21:36:01,0
17219,354471f893df6b8e,00a0bf8c97f03716,2013-05-29 21:36:01,12,20d127ab04f515bf,26df87f09104ab84,2013-05-29 21:36:13,0
17230,354471f893df6b8e,940dc7c874219eb3,2013-05-29 21:36:13,28,20d127ab04f515bf,26df87f09104ab84,2013-05-29 21:36:41,0
17229,354471f893df6b8e,9e5f95e71359d803,2013-05-29 21:36:41,32,20d127ab04f515bf,26df87f09104ab84,2013-05-29 21:37:13,0
5823,354471f893df6b8e,a07c5a04d59bdace,2013-05-29 21:37:13,4,4d9945d52d1093fd,05175ca42d439154,2013-05-29 21:37:17,0
17215,354471f893df6b8e,9e5f95e71359d803,2013-05-29 21:37:17,16,20d127ab04f515bf,26df87f09104ab84,2013-05-29 21:37:33,0
17222,354471f893df6b8e,940dc7c874219eb3,2013-05-29 21:37:33,48,20d127ab04f515bf,26df87f09104ab84,2013-05-29 21:38:21,0
17221,354471f893df6b8e,2c3a369a8e2fb278,2013-05-29 21:38:21,24,20d127ab04f515bf,26df87f09104ab84,2013-05-29 21:38:45,0
17206,354471f893df6b8e,0b8ff19af4c9cbca,2013-05-29 21:38:45,16,20d127ab04f515bf,26df87f09104ab84,2013-05-29 21:39:01,0
3809,354471f893df6b8e,448babee0b71c443,2013-05-29 21:39:01,24,1ab5b1a785b0f697,05175ca42d439154,2013-05-29 21:39:25,0
17208,354471f893df6b8e,b92edc91580abd40,2013-05-29 21:39:25,40,20d127ab04f515bf,26df87f09104ab84,2013-05-29 21:40:05,0
17233,354471f893df6b8e,d87a1436cf39af62,2013-05-29 21:40:05,4,20d127ab04f515bf,26df87f09104ab84,2013-05-29 21:40:09,0
17232,354471f893df6b8e,b92edc91580abd40,2013-05-29 21:40:09,15,20d127ab04f515bf,26df87f09104ab84,2013-05-29 21:40:24,0
17211,354471f893df6b8e,b92edc91580abd40,2013-05-29 21:40:24,13,20d127ab04f515bf,26df87f09104ab84,2013-05-29 21:40:37,0
3808,354471f893df6b8e,448babee0b71c443,2013-05-29 21:40:37,10,1ab5b1a785b0f697,05175ca42d439154,2013-05-29 21:40:47,0
17203,354471f893df6b8e,b92edc91580abd40,2013-05-29 21:40:49,4,20d127ab04f515bf,26df87f09104ab84,2013-05-29 21:40:53,2
3799,354471f893df6b8e,448babee0b71c443,2013-05-29 21:40:53,2,1ab5b1a785b0f697,05175ca42d439154,2013-05-29 21:40:55,0
17207,354471f893df6b8e,0b8ff19af4c9cbca,2013-05-29 21:40:55,22,20d127ab04f515bf,26df87f09104ab84,2013-05-29 21:41:17,0
5824,354471f893df6b8e,a07c5a04d59bdace,2013-05-29 21:41:17,2,4d9945d52d1093fd,05175ca42d439154,2013-05-29 21:41:19,0
3812,354471f893df6b8e,448babee0b71c443,2013-05-29 21:41:19,2,1ab5b1a785b0f697,05175ca42d439154,2013-05-29 21:41:21,0
17205,354471f893df6b8e,b92edc91580abd40,2013-05-29 21:41:21,22,20d127ab04f515bf,26df87f09104ab84,2013-05-29 21:41:43,0
17195,354471f893df6b8e,adc4f0d18b1e99de,2013-05-29 21:41:43,14,20d127ab04f515bf,26df87f09104ab84,2013-05-29 21:41:57,0
3800,354471f893df6b8e,448babee0b71c443,2013-05-29 21:41:57,54,1ab5b1a785b0f697,05175ca42d439154,2013-05-29 21:42:51,0
17218,354471f893df6b8e,41f1e172a1c109be,2013-05-29 21:42:51,2,20d127ab04f515bf,26df87f09104ab84,2013-05-29 21:42:53,0
17200,354471f893df6b8e,b92edc91580abd40,2013-05-29 21:42:53,32,20d127ab04f515bf,26df87f09104ab84,2013-05-29 21:43:25,0
17204,354471f893df6b8e,adc4f0d18b1e99de,2013-05-29 21:43:25,29,20d127ab04f515bf,26df87f09104ab84,2013-05-29 21:43:54,0
3673,354471f893df6b8e,6e197848296b2f4d,2013-05-29 21:43:57,27,6e197848296b2f4d,05175ca42d439154,2013-05-29 21:44:24,3
3806,354471f893df6b8e,b7b5a3c19d51fe03,2013-05-29 21:44:26,4,1ab5b1a785b0f697,05175ca42d439154,2013-05-29 21:44:30,2
3804,354471f893df6b8e,6d9656e4c70fd1e5,2013-05-29 21:44:31,14,1ab5b1a785b0f697,05175ca42d439154,2013-05-29 21:44:45,1
3807,354471f893df6b8e,448babee0b71c443,2013-05-29 21:44:45,24,1ab5b1a785b0f697,05175ca42d439154,2013-05-29 21:45:09,0
17198,354471f893df6b8e,41f1e172a1c109be,2013-05-29 21:45:09,2,20d127ab04f515bf,26df87f09104ab84,2013-05-29 21:45:11,0
17213,354471f893df6b8e,b92edc91580abd40,2013-05-29 21:45:11,13,20d127ab04f515bf,26df87f09104ab84,2013-05-29 21:45:24,0
17217,354471f893df6b8e,adc4f0d18b1e99de,2013-05-29 21:45:35,32,20d127ab04f515bf,26df87f09104ab84,2013-05-29 21:46:07,11
3798,354471f893df6b8e,448babee0b71c443,2013-05-29 21:46:07,18,1ab5b1a785b0f697,05175ca42d439154,2013-05-29 21:46:25,0
17228,354471f893df6b8e,adc4f0d18b1e99de,2013-05-29 21:46:25,6,20d127ab04f515bf,26df87f09104ab84,2013-05-29 21:46:31,0
17224,354471f893df6b8e,f9022463cd5b4a16,2013-05-29 21:46:31,66,20d127ab04f515bf,26df87f09104ab84,2013-05-29 21:47:37,0
17216,354471f893df6b8e,5b78ef9fe531f9f0,2013-05-29 21:47:37,18,20d127ab04f515bf,26df87f09104ab84,2013-05-29 21:47:55,0
17231,354471f893df6b8e,c4370a12a65b4570,2013-05-29 21:47:55,6,20d127ab04f515bf,26df87f09104ab84,2013-05-29 21:48:01,0
3803,354471f893df6b8e,448babee0b71c443,2013-05-29 21:48:01,13,1ab5b1a785b0f697,05175ca42d439154,2013-05-29 21:48:14,0
3726,354471f893df6b8e,448babee0b71c443,2013-05-30 01:46:51,30,1ab5b1a785b0f697,05175ca42d439154,2013-05-30 01:47:21,14317
3657,354471f893df6b8e,6e197848296b2f4d,2013-05-30 01:47:20,2,6e197848296b2f4d,05175ca42d439154,2013-05-30 01:47:22,-1
3658,354471f893df6b8e,6e197848296b2f4d,2013-05-30 01:47:26,4,6e197848296b2f4d,05175ca42d439154,2013-05-30 01:47:30,4
3720,354471f893df6b8e,ba696f79a6facdef,2013-05-30 01:47:30,54,1ab5b1a785b0f697,05175ca42d439154,2013-05-30 01:48:24,0
3736,354471f893df6b8e,8e64b4a84e47a28c,2013-05-30 01:48:24,18,1ab5b1a785b0f697,05175ca42d439154,2013-05-30 01:48:42,0
3727,354471f893df6b8e,448babee0b71c443,2013-05-30 01:48:42,78,1ab5b1a785b0f697,05175ca42d439154,2013-05-30 01:50:00,0
3723,354471f893df6b8e,448babee0b71c443,2013-05-30 01:58:04,20,1ab5b1a785b0f697,05175ca42d439154,2013-05-30 01:58:24,484
3734,354471f893df6b8e,448babee0b71c443,2013-05-30 02:00:36,76,1ab5b1a785b0f697,05175ca42d439154,2013-05-30 02:01:52,132
3722,354471f893df6b8e,448babee0b71c443,2013-05-30 02:02:50,14,1ab5b1a785b0f697,05175ca42d439154,2013-05-30 02:03:04,58
14982,354471f893df6b8e,d67a0443d2ff1f68,2013-05-30 02:04:20,8,71a2efb6dc356cff,234f5b297d040799,2013-05-30 02:04:28,76
14981,354471f893df6b8e,cb1077586548c7e4,2013-05-30 02:04:28,30,71a2efb6dc356cff,234f5b297d040799,2013-05-30 02:04:58,0
14984,354471f893df6b8e,9373a19fd822e389,2013-05-30 02:07:36,6,33dba80ec0e7a5ed,20fd90a7872ed611,2013-05-30 02:07:42,158
14985,354471f893df6b8e,e497a6b206ed9853,2013-05-30 02:07:42,8,33dba80ec0e7a5ed,20fd90a7872ed611,2013-05-30 02:07:50,0
14983,354471f893df6b8e,6ad28864b8b465bb,2013-05-30 02:07:50,140,33dba80ec0e7a5ed,20fd90a7872ed611,2013-05-30 02:10:10,0
3732,354471f893df6b8e,448babee0b71c443,2013-05-30 02:14:28,24,1ab5b1a785b0f697,05175ca42d439154,2013-05-30 02:14:52,258
3725,354471f893df6b8e,448babee0b71c443,2013-05-30 02:14:58,8,1ab5b1a785b0f697,05175ca42d439154,2013-05-30 02:15:06,6
3735,354471f893df6b8e,448babee0b71c443,2013-05-30 02:15:24,8,1ab5b1a785b0f697,05175ca42d439154,2013-05-30 02:15:32,18
3721,354471f893df6b8e,448babee0b71c443,2013-05-30 02:16:08,14,1ab5b1a785b0f697,05175ca42d439154,2013-05-30 02:16:22,36
3733,354471f893df6b8e,448babee0b71c443,2013-05-30 02:18:28,14,1ab5b1a785b0f697,05175ca42d439154,2013-05-30 02:18:42,126
3724,354471f893df6b8e,448babee0b71c443,2013-05-30 02:18:56,10,1ab5b1a785b0f697,05175ca42d439154,2013-05-30 02:19:06,14
14990,354471f893df6b8e,73c409de252272f9,2013-05-30 02:20:46,20,e6865e5c492dafef,2032b74fbe47eacc,2013-05-30 02:21:06,100
14991,354471f893df6b8e,69ac8e2bac578e49,2013-05-30 02:21:06,116,e6865e5c492dafef,2032b74fbe47eacc,2013-05-30 02:23:02,0
14989,354471f893df6b8e,a74064a5c4ab59fe,2013-05-30 02:23:02,40,e6865e5c492dafef,2032b74fbe47eacc,2013-05-30 02:23:42,0
14992,354471f893df6b8e,70043326db2eed4d,2013-05-30 02:23:42,10,e6865e5c492dafef,2032b74fbe47eacc,2013-05-30 02:23:52,0
3719,354471f893df6b8e,448babee0b71c443,2013-05-30 02:23:52,16,1ab5b1a785b0f697,05175ca42d439154,2013-05-30 02:24:08,0
3730,354471f893df6b8e,448babee0b71c443,2013-05-30 02:24:42,8,1ab5b1a785b0f697,05175ca42d439154,2013-05-30 02:24:50,34
3729,354471f893df6b8e,448babee0b71c443,2013-05-30 02:49:44,8,1ab5b1a785b0f697,05175ca42d439154,2013-05-30 02:49:52,1494
14995,354471f893df6b8e,be7141b677cce33e,2013-05-30 02:49:56,2,ac54884179159c48,234f5b297d040799,2013-05-30 02:49:58,4
14997,354471f893df6b8e,13201331fabf51cd,2013-05-30 02:49:58,4,ac54884179159c48,234f5b297d040799,2013-05-30 02:50:02,0
14999,354471f893df6b8e,a884e66a626a28ae,2013-05-30 02:50:02,2,ac54884179159c48,234f5b297d040799,2013-05-30 02:50:04,0
14998,354471f893df6b8e,7dc307bf7f756478,2013-05-30 02:50:04,10,ac54884179159c48,234f5b297d040799,2013-05-30 02:50:14,0
15000,354471f893df6b8e,9b4e4b59e192d551,2013-05-30 02:50:14,6,ac54884179159c48,234f5b297d040799,2013-05-30 02:50:20,0
14996,354471f893df6b8e,b2db9e5762941b87,2013-05-30 02:50:20,8,ac54884179159c48,234f5b297d040799,2013-05-30 02:50:28,0
14993,354471f893df6b8e,5fb2320d6febcef8,2013-05-30 02:50:28,8,ac54884179159c48,234f5b297d040799,2013-05-30 02:50:36,0
14994,354471f893df6b8e,15f62120b11f3f58,2013-05-30 02:50:36,14,ac54884179159c48,234f5b297d040799,2013-05-30 02:50:50,0
3728,354471f893df6b8e,448babee0b71c443,2013-05-30 02:50:58,26,1ab5b1a785b0f697,05175ca42d439154,2013-05-30 02:51:24,8
3737,354471f893df6b8e,448babee0b71c443,2013-05-30 02:51:32,10,1ab5b1a785b0f697,05175ca42d439154,2013-05-30 02:51:42,8
3731,354471f893df6b8e,448babee0b71c443,2013-05-30 02:54:04,10,1ab5b1a785b0f697,05175ca42d439154,2013-05-30 02:54:14,142
2595,354471f893df6b8e,8f155e77c8af923f,2013-05-30 17:32:07,16,8f155e77c8af923f,05175ca42d439154,2013-05-30 17:32:23,52673
2597,354471f893df6b8e,6db0f903cc1a3028,2013-05-30 17:32:23,12,8f155e77c8af923f,05175ca42d439154,2013-05-30 17:32:35,0
15003,354471f893df6b8e,cead0fd913476b79,2013-05-30 17:32:35,10,0d53956b0558f725,5637ffa20b65e5aa,2013-05-30 17:32:45,0
15001,354471f893df6b8e,ff1f05a6118252c6,2013-05-30 17:32:45,22,0d53956b0558f725,5637ffa20b65e5aa,2013-05-30 17:33:07,0
15004,354471f893df6b8e,b635e223e9b64538,2013-05-30 17:33:07,10,0d53956b0558f725,5637ffa20b65e5aa,2013-05-30 17:33:17,0
15002,354471f893df6b8e,cead0fd913476b79,2013-05-30 17:33:17,4,0d53956b0558f725,5637ffa20b65e5aa,2013-05-30 17:33:21,0
2599,354471f893df6b8e,6db0f903cc1a3028,2013-05-30 17:33:21,28,8f155e77c8af923f,05175ca42d439154,2013-05-30 17:33:49,0
15019,354471f893df6b8e,77caa881e91fd406,2013-05-30 17:33:49,28,9c11afc82db9fd2f,5637ffa20b65e5aa,2013-05-30 17:34:17,0
15020,354471f893df6b8e,4c1fe675181f42e7,2013-05-30 17:34:17,13,9c11afc82db9fd2f,5637ffa20b65e5aa,2013-05-30 17:34:30,0
15022,354471f893df6b8e,4c1fe675181f42e7,2013-05-30 17:34:31,1,9c11afc82db9fd2f,5637ffa20b65e5aa,2013-05-30 17:34:32,1
15021,354471f893df6b8e,dd46b74e57c29319,2013-05-30 17:34:32,19,9c11afc82db9fd2f,5637ffa20b65e5aa,2013-05-30 17:34:51,0
15014,354471f893df6b8e,902fe338e27a8dd1,2013-05-30 17:34:51,52,9c11afc82db9fd2f,5637ffa20b65e5aa,2013-05-30 17:35:43,0
15023,354471f893df6b8e,dd46b74e57c29319,2013-05-30 17:35:43,4,9c11afc82db9fd2f,5637ffa20b65e5aa,2013-05-30 17:35:47,0
15013,354471f893df6b8e,4c1fe675181f42e7,2013-05-30 17:35:47,2,9c11afc82db9fd2f,5637ffa20b65e5aa,2013-05-30 17:35:49,0
15017,354471f893df6b8e,77caa881e91fd406,2013-05-30 17:35:49,8,9c11afc82db9fd2f,5637ffa20b65e5aa,2013-05-30 17:35:57,0
15016,354471f893df6b8e,20969bdcb60a7883,2013-05-30 17:35:57,14,9c11afc82db9fd2f,5637ffa20b65e5aa,2013-05-30 17:36:11,0
15012,354471f893df6b8e,989800c047d78b0e,2013-05-30 17:36:11,16,9c11afc82db9fd2f,5637ffa20b65e5aa,2013-05-30 17:36:27,0
15010,354471f893df6b8e,20969bdcb60a7883,2013-05-30 17:36:27,16,9c11afc82db9fd2f,5637ffa20b65e5aa,2013-05-30 17:36:43,0
15008,354471f893df6b8e,c61c89100f739296,2013-05-30 17:36:43,20,9c11afc82db9fd2f,5637ffa20b65e5aa,2013-05-30 17:37:03,0
15006,354471f893df6b8e,20969bdcb60a7883,2013-05-30 17:37:03,10,9c11afc82db9fd2f,5637ffa20b65e5aa,2013-05-30 17:37:13,0
15011,354471f893df6b8e,77caa881e91fd406,2013-05-30 17:37:13,12,9c11afc82db9fd2f,5637ffa20b65e5aa,2013-05-30 17:37:25,0
15024,354471f893df6b8e,14294d61341c2589,2013-05-30 17:37:25,26,9c11afc82db9fd2f,5637ffa20b65e5aa,2013-05-30 17:37:51,0
15015,354471f893df6b8e,c51086109bcfb33a,2013-05-30 17:37:51,12,9c11afc82db9fd2f,5637ffa20b65e5aa,2013-05-30 17:38:03,0
15005,354471f893df6b8e,14294d61341c2589,2013-05-30 17:38:03,12,9c11afc82db9fd2f,5637ffa20b65e5aa,2013-05-30 17:38:15,0
15009,354471f893df6b8e,66b82d7ca83226db,2013-05-30 17:38:15,12,9c11afc82db9fd2f,5637ffa20b65e5aa,2013-05-30 17:38:27,0
15018,354471f893df6b8e,14294d61341c2589,2013-05-30 17:38:27,2,9c11afc82db9fd2f,5637ffa20b65e5aa,2013-05-30 17:38:29,0
15007,354471f893df6b8e,77caa881e91fd406,2013-05-30 17:38:29,4,9c11afc82db9fd2f,5637ffa20b65e5aa,2013-05-30 17:38:33,0
2601,354471f893df6b8e,6db0f903cc1a3028,2013-05-30 17:38:33,10,8f155e77c8af923f,05175ca42d439154,2013-05-30 17:38:43,0
2600,354471f893df6b8e,289926b1bc3f502a,2013-05-30 17:38:43,10,8f155e77c8af923f,05175ca42d439154,2013-05-30 17:38:53,0
15030,354471f893df6b8e,e4ef9ceb8ea389c2,2013-05-30 17:38:53,12,36e33410e3e22575,20fd90a7872ed611,2013-05-30 17:39:05,0
15031,354471f893df6b8e,75f8e109957c4a6f,2013-05-30 17:39:05,14,36e33410e3e22575,20fd90a7872ed611,2013-05-30 17:39:19,0
15032,354471f893df6b8e,bcd55a0b079104fd,2013-05-30 17:39:19,6,36e33410e3e22575,20fd90a7872ed611,2013-05-30 17:39:25,0
15035,354471f893df6b8e,129db8c240773478,2013-05-30 17:39:25,4,36e33410e3e22575,20fd90a7872ed611,2013-05-30 17:39:29,0
15028,354471f893df6b8e,52c9285065c8d5c5,2013-05-30 17:39:29,1,36e33410e3e22575,20fd90a7872ed611,2013-05-30 17:39:30,0
15026,354471f893df6b8e,52c9285065c8d5c5,2013-05-30 17:39:30,7,36e33410e3e22575,20fd90a7872ed611,2013-05-30 17:39:37,0
15029,354471f893df6b8e,bcd55a0b079104fd,2013-05-30 17:39:37,24,36e33410e3e22575,20fd90a7872ed611,2013-05-30 17:40:01,0
15034,354471f893df6b8e,52c9285065c8d5c5,2013-05-30 17:40:01,2,36e33410e3e22575,20fd90a7872ed611,2013-05-30 17:40:03,0
15033,354471f893df6b8e,129db8c240773478,2013-05-30 17:40:03,4,36e33410e3e22575,20fd90a7872ed611,2013-05-30 17:40:07,0
15027,354471f893df6b8e,bcd55a0b079104fd,2013-05-30 17:40:07,12,36e33410e3e22575,20fd90a7872ed611,2013-05-30 17:40:19,0
15025,354471f893df6b8e,f0e71f8483a057fe,2013-05-30 17:40:19,16,36e33410e3e22575,20fd90a7872ed611,2013-05-30 17:40:35,0
2596,354471f893df6b8e,8f155e77c8af923f,2013-05-30 17:40:35,6,8f155e77c8af923f,05175ca42d439154,2013-05-30 17:40:41,0
2598,354471f893df6b8e,ecda30364efa3e69,2013-05-30 17:40:41,8,8f155e77c8af923f,05175ca42d439154,2013-05-30 17:40:49,0
15052,354471f893df6b8e,f6ac77370458ef2b,2013-05-30 17:40:49,10,685e0b3fc75523e5,5637ffa20b65e5aa,2013-05-30 17:40:59,0
15044,354471f893df6b8e,8a5eb643a88071cd,2013-05-30 17:40:59,16,685e0b3fc75523e5,5637ffa20b65e5aa,2013-05-30 17:41:15,0
15041,354471f893df6b8e,95a8ea8f6e4de33e,2013-05-30 17:41:15,82,685e0b3fc75523e5,5637ffa20b65e5aa,2013-05-30 17:42:37,0
15051,354471f893df6b8e,8a5eb643a88071cd,2013-05-30 17:42:37,16,685e0b3fc75523e5,5637ffa20b65e5aa,2013-05-30 17:42:53,0
