user,uid,bin,seconds,share,domain,category
3739ea7393e94fe5,6769,44395,44,0.7333333333333333,e73e2f850736ae63,5f879ac0731630c5
3739ea7393e94fe5,6771,44396,22,0.36666666666666664,e73e2f850736ae63,5f879ac0731630c5
3739ea7393e94fe5,6816,44397,26,0.43333333333333335,5b629453e78a23ab,234f5b297d040799
3739ea7393e94fe5,3486,44398,26,0.43333333333333335,8f155e77c8af923f,05175ca42d439154
3739ea7393e94fe5,3489,44399,30,0.5,8f155e77c8af923f,05175ca42d439154
3739ea7393e94fe5,6690,44400,14,0.23333333333333334,4d9945d52d1093fd,05175ca42d439154
3739ea7393e94fe5,15701,44401,28,0.4666666666666667,9277c0658ef061a6,5637ffa20b65e5aa
3739ea7393e94fe5,5194,44402,5,0.08333333333333333,770efda2e6305759,05175ca42d439154
3739ea7393e94fe5,5186,44405,2,0.03333333333333333,770efda2e6305759,05175ca42d439154
3739ea7393e94fe5,5201,44406,3,0.05,770efda2e6305759,05175ca42d439154
3739ea7393e94fe5,15695,44407,20,0.3333333333333333,9277c0658ef061a6,5637ffa20b65e5aa
3739ea7393e94fe5,5209,44408,46,0.7666666666666667,770efda2e6305759,05175ca42d439154
3739ea7393e94fe5,5209,44409,17,0.2833333333333333,770efda2e6305759,05175ca42d439154
3739ea7393e94fe5,15685,44410,46,0.7666666666666667,9277c0658ef061a6,5637ffa20b65e5aa
3739ea7393e94fe5,5202,44420,18,0.3,770efda2e6305759,05175ca42d439154
3739ea7393e94fe5,5202,44421,42,0.7,770efda2e6305759,05175ca42d439154
3739ea7393e94fe5,5223,44484,34,0.5666666666666667,770efda2e6305759,05175ca42d439154
3739ea7393e94fe5,5223,44485,60,1.0,770efda2e6305759,05175ca42d439154
3739ea7393e94fe5,16450,44486,8,0.13333333333333333,31da48ed658b9bfe,167b397db80f4b22
3739ea7393e94fe5,16577,44487,20,0.3333333333333333,ce64dd0aaca9eec4,167b397db80f4b22
3739ea7393e94fe5,16582,44488,30,0.5,ce64dd0aaca9eec4,167b397db80f4b22
3739ea7393e94fe5,16578,44489,12,0.2,ce64dd0aaca9eec4,167b397db80f4b22
3739ea7393e94fe5,16511,44490,20,0.3333333333333333,afdfba4e239cb8d2,a1990ea1bdaac415
3739ea7393e94fe5,16516,44491,24,0.4,afdfba4e239cb8d2,a1990ea1bdaac415
3739ea7393e94fe5,16504,44492,18,0.3,afdfba4e239cb8d2,a1990ea1bdaac415
3739ea7393e94fe5,16508,44493,36,0.6,afdfba4e239cb8d2,a1990ea1bdaac415
3739ea7393e94fe5,5222,44494,28,0.4666666666666667,770efda2e6305759,05175ca42d439154
3739ea7393e94fe5,5222,44495,36,0.6,770efda2e6305759,05175ca42d439154
4e251a0d5d4ca48e,899,1,9,0.15,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,6878,3899,26,0.43333333333333335,bb82d43e0f892239,6923b2cf3127b4b6
4e251a0d5d4ca48e,7323,3900,12,0.2,ec0763e5908629a0,6923b2cf3127b4b6
4e251a0d5d4ca48e,7400,3901,6,0.1,ec0763e5908629a0,6923b2cf3127b4b6
4e251a0d5d4ca48e,7376,3902,12,0.2,ec0763e5908629a0,6923b2cf3127b4b6
4e251a0d5d4ca48e,7371,3903,10,0.16666666666666666,ec0763e5908629a0,6923b2cf3127b4b6
4e251a0d5d4ca48e,8013,3904,60,1.0,167db370bdf35bd7,5f8d08a102043f6a
4e251a0d5d4ca48e,8013,3905,25,0.4166666666666667,167db370bdf35bd7,5f8d08a102043f6a
4e251a0d5d4ca48e,7390,3906,45,0.75,ec0763e5908629a0,6923b2cf3127b4b6
4e251a0d5d4ca48e,7390,3907,35,0.5833333333333334,ec0763e5908629a0,6923b2cf3127b4b6
4e251a0d5d4ca48e,13464,3908,51,0.85,863e4e52fde7098e,167b397db80f4b22
4e251a0d5d4ca48e,13464,3909,29,0.48333333333333334,863e4e52fde7098e,167b397db80f4b22
4e251a0d5d4ca48e,13456,3910,21,0.35,863e4e52fde7098e,167b397db80f4b22
4e251a0d5d4ca48e,13454,3911,47,0.7833333333333333,863e4e52fde7098e,167b397db80f4b22
4e251a0d5d4ca48e,13462,3912,51,0.85,863e4e52fde7098e,167b397db80f4b22
4e251a0d5d4ca48e,13448,3914,24,0.4,863e4e52fde7098e,167b397db80f4b22
4e251a0d5d4ca48e,13459,3915,14,0.23333333333333334,863e4e52fde7098e,167b397db80f4b22
4e251a0d5d4ca48e,13461,3916,24,0.4,863e4e52fde7098e,167b397db80f4b22
4e251a0d5d4ca48e,13458,3917,60,1.0,863e4e52fde7098e,167b397db80f4b22
4e251a0d5d4ca48e,13458,3918,33,0.55,863e4e52fde7098e,167b397db80f4b22
4e251a0d5d4ca48e,1585,3919,49,0.8166666666666667,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,1585,3920,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,1585,3921,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,1585,3922,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,1585,3923,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,10292,3924,46,0.7666666666666667,29326257d3ff35ea,05175ca42d439154
4e251a0d5d4ca48e,1587,3925,32,0.5333333333333333,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,1587,3926,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,1587,3927,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,1587,3928,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,1587,3929,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,1595,3930,32,0.5333333333333333,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,1595,3931,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,1595,3932,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,1595,3933,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,1595,3934,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,1588,3935,32,0.5333333333333333,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,1588,3936,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,1588,3937,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,1588,3938,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,1588,3939,59,0.9833333333333333,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,1594,3940,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,1594,3941,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,1594,3942,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,1594,3943,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,1594,3944,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,1594,3945,27,0.45,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,1597,3946,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,1597,3947,41,0.6833333333333333,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,1596,3948,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,1596,3949,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,1596,3950,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,1596,3951,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,1596,3952,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,1596,3953,50,0.8333333333333334,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,1586,3957,40,0.6666666666666666,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,1586,3958,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,1586,3959,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,1586,3960,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,1586,3961,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,1586,3962,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,1586,3963,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,1586,3964,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,1586,3965,33,0.55,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,1593,3966,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,1593,3967,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,1593,3968,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,1593,3969,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,1593,3970,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,1593,3971,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,1590,3972,51,0.85,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,1590,3973,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,1590,3974,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,1590,3975,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,1590,3976,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,1590,3977,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,1590,3978,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,1590,3979,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,1590,3980,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,1590,3981,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,1590,3982,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,1590,3983,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,1590,3984,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,1590,3985,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,1590,3986,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,1590,3987,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,1590,3988,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,1590,3989,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,1590,3990,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,1590,3991,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,1590,3992,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,1590,3993,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,1590,3994,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,1590,3995,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,1590,3996,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,1590,3997,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,1590,3998,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,1590,3999,8,0.13333333333333333,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,6819,7127,32,0.5333333333333333,bb82d43e0f892239,6923b2cf3127b4b6
4e251a0d5d4ca48e,7071,7128,12,0.2,ec0763e5908629a0,6923b2cf3127b4b6
4e251a0d5d4ca48e,7068,7129,10,0.16666666666666666,ec0763e5908629a0,6923b2cf3127b4b6
4e251a0d5d4ca48e,7042,7130,18,0.3,ec0763e5908629a0,6923b2cf3127b4b6
4e251a0d5d4ca48e,8012,7131,60,1.0,167db370bdf35bd7,5f8d08a102043f6a
4e251a0d5d4ca48e,8012,7132,22,0.36666666666666664,167db370bdf35bd7,5f8d08a102043f6a
4e251a0d5d4ca48e,7026,7133,15,0.25,ec0763e5908629a0,6923b2cf3127b4b6
4e251a0d5d4ca48e,7026,7134,24,0.4,ec0763e5908629a0,6923b2cf3127b4b6
4e251a0d5d4ca48e,3523,7135,46,0.7666666666666667,218089872a5b56bd,5f879ac0731630c5
4e251a0d5d4ca48e,3523,7136,52,0.8666666666666667,218089872a5b56bd,5f879ac0731630c5
4e251a0d5d4ca48e,727,7137,50,0.8333333333333334,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,727,7138,45,0.75,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,724,7139,30,0.5,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,725,7140,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,725,7141,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,725,7142,59,0.9833333333333333,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,719,7162,5,0.08333333333333333,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,8025,7163,41,0.6833333333333333,943a967a8bfa692f,20fd90a7872ed611
4e251a0d5d4ca48e,8026,7164,24,0.4,943a967a8bfa692f,20fd90a7872ed611
4e251a0d5d4ca48e,723,7165,38,0.6333333333333333,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,723,7166,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,8044,7167,38,0.6333333333333333,3e41ac5b8077b1b5,f5fe005d4c44e084
4e251a0d5d4ca48e,721,7168,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,721,7169,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,721,7170,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,721,7171,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,721,7172,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,721,7173,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,721,7174,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,721,7175,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,721,7176,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,721,7177,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,721,7178,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,721,7179,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,721,7180,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,721,7181,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,721,7182,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,721,7183,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,721,7184,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,721,7185,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,721,7186,54,0.9,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,722,7187,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,722,7188,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,722,7189,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,722,7190,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,722,7191,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,722,7192,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,722,7193,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,722,7194,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,722,7195,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,722,7196,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,722,7197,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,722,7198,36,0.6,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,726,7199,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,726,7200,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,726,7201,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,726,7202,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,726,7203,45,0.75,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,728,7204,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,728,7205,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,728,7206,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,728,7207,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,730,7208,42,0.7,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,730,7209,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,730,7210,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,730,7211,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,730,7212,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,730,7213,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,730,7214,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,730,7215,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,730,7216,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,730,7217,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,730,7218,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,730,7219,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,730,7220,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,730,7221,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,730,7222,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,730,7223,45,0.75,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,729,7224,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,729,7225,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,729,7226,15,0.25,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,6827,7912,36,0.6,bb82d43e0f892239,6923b2cf3127b4b6
4e251a0d5d4ca48e,7098,7913,8,0.13333333333333333,ec0763e5908629a0,6923b2cf3127b4b6
4e251a0d5d4ca48e,7093,7914,28,0.4666666666666667,ec0763e5908629a0,6923b2cf3127b4b6
4e251a0d5d4ca48e,13339,7915,53,0.8833333333333333,d12369718e316a15,5637ffa20b65e5aa
4e251a0d5d4ca48e,13337,7916,37,0.6166666666666667,d12369718e316a15,5637ffa20b65e5aa
4e251a0d5d4ca48e,734,7917,31,0.5166666666666667,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,734,7918,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,734,7919,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,734,7920,37,0.6166666666666667,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,731,7921,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,731,7922,47,0.7833333333333333,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,732,7923,47,0.7833333333333333,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,732,7924,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,732,7925,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,732,7926,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,732,7927,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,732,7928,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,732,7929,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,732,7930,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,732,7931,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,732,7932,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,732,7933,29,0.48333333333333334,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,13439,7934,60,1.0,863e4e52fde7098e,167b397db80f4b22
4e251a0d5d4ca48e,13439,7935,33,0.55,863e4e52fde7098e,167b397db80f4b22
4e251a0d5d4ca48e,735,7936,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,735,7937,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,735,7938,38,0.6333333333333333,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,740,7999,17,0.2833333333333333,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,740,8000,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,740,8001,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,740,8002,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,740,8003,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,740,8004,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,740,8005,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,738,8006,40,0.6666666666666666,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,738,8007,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,738,8008,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,738,8009,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,738,8010,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,738,8011,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,738,8012,49,0.8166666666666667,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,7105,8013,44,0.7333333333333333,ec0763e5908629a0,6923b2cf3127b4b6
4e251a0d5d4ca48e,739,8014,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,739,8015,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,739,8016,18,0.3,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,6899,9980,20,0.3333333333333333,bb82d43e0f892239,6923b2cf3127b4b6
4e251a0d5d4ca48e,7535,9981,8,0.13333333333333333,ec0763e5908629a0,6923b2cf3127b4b6
4e251a0d5d4ca48e,8015,9982,14,0.23333333333333334,167db370bdf35bd7,5f8d08a102043f6a
4e251a0d5d4ca48e,8015,9983,60,1.0,167db370bdf35bd7,5f8d08a102043f6a
4e251a0d5d4ca48e,8015,9984,60,1.0,167db370bdf35bd7,5f8d08a102043f6a
4e251a0d5d4ca48e,8015,9985,60,1.0,167db370bdf35bd7,5f8d08a102043f6a
4e251a0d5d4ca48e,8016,9986,45,0.75,167db370bdf35bd7,5f8d08a102043f6a
4e251a0d5d4ca48e,8016,9987,60,1.0,167db370bdf35bd7,5f8d08a102043f6a
4e251a0d5d4ca48e,8016,9988,60,1.0,167db370bdf35bd7,5f8d08a102043f6a
4e251a0d5d4ca48e,8016,9989,60,1.0,167db370bdf35bd7,5f8d08a102043f6a
4e251a0d5d4ca48e,7539,9990,18,0.3,ec0763e5908629a0,6923b2cf3127b4b6
4e251a0d5d4ca48e,1725,9991,32,0.5333333333333333,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,1725,9992,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,8036,9993,30,0.5,943a967a8bfa692f,20fd90a7872ed611
4e251a0d5d4ca48e,1730,9994,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,1730,9995,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,16884,9996,28,0.4666666666666667,24e0fd1a2bf8635a,f21ee6c6a2748f30
4e251a0d5d4ca48e,1729,9997,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,1729,9998,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,1729,9999,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,1729,10000,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,1729,10001,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,1729,10002,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,1729,10003,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,1729,10004,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,1729,10005,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,1729,10006,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,1729,10007,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,1729,10008,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,1729,10009,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
4e251a0d5d4ca48e,1729,10010,60,1.0,464c72cc0bd35284,05b3511dd2bd543f
